season,week,team,off_play_caller_name,def_play_caller_name,head_coach
2007,12,ATL,Bobby Petrino,Mike Zimmer,Bobby Petrino
2007,13,ATL,Bobby Petrino,Mike Zimmer,Bobby Petrino
2007,14,ATL,Bobby Petrino,Mike Zimmer,Emmitt Thomas
2007,15,ATL,Hue Jackson,Mike Zimmer,Emmitt Thomas
2007,16,ATL,Hue Jackson,Mike Zimmer,Emmitt Thomas
2007,17,ATL,Hue Jackson,Mike Zimmer,Emmitt Thomas
2008,1,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2008,2,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2008,3,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2008,4,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2008,5,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2008,6,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2008,8,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2008,9,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2008,10,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2008,11,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2008,12,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2008,13,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2008,14,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2008,15,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2008,16,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2008,17,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2008,18,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2009,1,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2009,2,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2009,3,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2009,5,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2009,6,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2009,7,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2009,8,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2009,9,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2009,10,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2009,11,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2009,12,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2009,13,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2009,14,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2009,15,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2009,16,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2009,17,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2010,1,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2010,2,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2010,3,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2010,4,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2010,5,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2010,6,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2010,7,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2010,9,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2010,10,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2010,11,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2010,12,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2010,13,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2010,14,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2010,15,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2010,16,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2010,17,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2010,19,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2011,1,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2011,2,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2011,3,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2011,4,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2011,5,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2011,6,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2011,7,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2011,9,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2011,10,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2011,11,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2011,12,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2011,13,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2011,14,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2011,15,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2011,16,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2011,17,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2011,18,ATL,Mike Mularkey,Brian VanGorder,Mike Smith
2012,1,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2012,2,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2012,3,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2012,4,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2012,5,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2012,6,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2012,8,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2012,9,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2012,10,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2012,11,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2012,12,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2012,13,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2012,14,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2012,15,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2012,16,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2012,17,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2012,19,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2012,20,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2013,1,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2013,2,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2013,3,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2013,4,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2013,5,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2013,7,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2013,8,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2013,9,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2013,10,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2013,11,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2013,12,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2013,13,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2013,14,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2013,15,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2013,16,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2013,17,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2014,1,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2014,2,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2014,3,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2014,4,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2014,5,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2014,6,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2014,7,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2014,8,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2014,10,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2014,11,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2014,12,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2014,13,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2014,14,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2014,15,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2014,16,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2014,17,ATL,Dirk Koetter,Mike Nolan,Mike Smith
2015,1,ATL,Kyle Shanahan,Richard Smith,Dan Quinn
2015,2,ATL,Kyle Shanahan,Richard Smith,Dan Quinn
2015,3,ATL,Kyle Shanahan,Richard Smith,Dan Quinn
2015,4,ATL,Kyle Shanahan,Richard Smith,Dan Quinn
2015,5,ATL,Kyle Shanahan,Richard Smith,Dan Quinn
2015,6,ATL,Kyle Shanahan,Richard Smith,Dan Quinn
2015,7,ATL,Kyle Shanahan,Richard Smith,Dan Quinn
2015,8,ATL,Kyle Shanahan,Richard Smith,Dan Quinn
2015,9,ATL,Kyle Shanahan,Richard Smith,Dan Quinn
2015,11,ATL,Kyle Shanahan,Richard Smith,Dan Quinn
2015,12,ATL,Kyle Shanahan,Richard Smith,Dan Quinn
2015,13,ATL,Kyle Shanahan,Richard Smith,Dan Quinn
2015,14,ATL,Kyle Shanahan,Richard Smith,Dan Quinn
2015,15,ATL,Kyle Shanahan,Richard Smith,Dan Quinn
2015,16,ATL,Kyle Shanahan,Richard Smith,Dan Quinn
2015,17,ATL,Kyle Shanahan,Richard Smith,Dan Quinn
2016,1,ATL,Kyle Shanahan,Richard Smith,Dan Quinn
2016,2,ATL,Kyle Shanahan,Richard Smith,Dan Quinn
2016,3,ATL,Kyle Shanahan,Richard Smith,Dan Quinn
2016,4,ATL,Kyle Shanahan,Richard Smith,Dan Quinn
2016,5,ATL,Kyle Shanahan,Richard Smith,Dan Quinn
2016,6,ATL,Kyle Shanahan,Richard Smith,Dan Quinn
2016,7,ATL,Kyle Shanahan,Richard Smith,Dan Quinn
2016,8,ATL,Kyle Shanahan,Richard Smith,Dan Quinn
2016,9,ATL,Kyle Shanahan,Richard Smith,Dan Quinn
2016,10,ATL,Kyle Shanahan,Richard Smith,Dan Quinn
2016,12,ATL,Kyle Shanahan,Richard Smith,Dan Quinn
2016,13,ATL,Kyle Shanahan,Dan Quinn,Dan Quinn
2016,14,ATL,Kyle Shanahan,Dan Quinn,Dan Quinn
2016,15,ATL,Kyle Shanahan,Dan Quinn,Dan Quinn
2016,16,ATL,Kyle Shanahan,Dan Quinn,Dan Quinn
2016,17,ATL,Kyle Shanahan,Dan Quinn,Dan Quinn
2016,19,ATL,Kyle Shanahan,Dan Quinn,Dan Quinn
2016,20,ATL,Kyle Shanahan,Dan Quinn,Dan Quinn
2016,21,ATL,Kyle Shanahan,Dan Quinn,Dan Quinn
2017,1,ATL,Steve Sarkisian,Marquand Manuel,Dan Quinn
2017,2,ATL,Steve Sarkisian,Marquand Manuel,Dan Quinn
2017,3,ATL,Steve Sarkisian,Marquand Manuel,Dan Quinn
2017,4,ATL,Steve Sarkisian,Marquand Manuel,Dan Quinn
2017,6,ATL,Steve Sarkisian,Marquand Manuel,Dan Quinn
2017,7,ATL,Steve Sarkisian,Marquand Manuel,Dan Quinn
2017,8,ATL,Steve Sarkisian,Marquand Manuel,Dan Quinn
2017,9,ATL,Steve Sarkisian,Marquand Manuel,Dan Quinn
2017,10,ATL,Steve Sarkisian,Marquand Manuel,Dan Quinn
2017,11,ATL,Steve Sarkisian,Marquand Manuel,Dan Quinn
2017,12,ATL,Steve Sarkisian,Marquand Manuel,Dan Quinn
2017,13,ATL,Steve Sarkisian,Marquand Manuel,Dan Quinn
2017,14,ATL,Steve Sarkisian,Marquand Manuel,Dan Quinn
2017,15,ATL,Steve Sarkisian,Marquand Manuel,Dan Quinn
2017,16,ATL,Steve Sarkisian,Marquand Manuel,Dan Quinn
2017,17,ATL,Steve Sarkisian,Marquand Manuel,Dan Quinn
2017,18,ATL,Steve Sarkisian,Marquand Manuel,Dan Quinn
2017,19,ATL,Steve Sarkisian,Marquand Manuel,Dan Quinn
2018,1,ATL,Steve Sarkisian,Marquand Manuel,Dan Quinn
2018,2,ATL,Steve Sarkisian,Marquand Manuel,Dan Quinn
2018,3,ATL,Steve Sarkisian,Marquand Manuel,Dan Quinn
2018,4,ATL,Steve Sarkisian,Marquand Manuel,Dan Quinn
2018,5,ATL,Steve Sarkisian,Marquand Manuel,Dan Quinn
2018,6,ATL,Steve Sarkisian,Marquand Manuel,Dan Quinn
2018,7,ATL,Steve Sarkisian,Marquand Manuel,Dan Quinn
2018,9,ATL,Steve Sarkisian,Marquand Manuel,Dan Quinn
2018,10,ATL,Steve Sarkisian,Marquand Manuel,Dan Quinn
2018,11,ATL,Steve Sarkisian,Marquand Manuel,Dan Quinn
2018,12,ATL,Steve Sarkisian,Marquand Manuel,Dan Quinn
2018,13,ATL,Steve Sarkisian,Marquand Manuel,Dan Quinn
2018,14,ATL,Steve Sarkisian,Marquand Manuel,Dan Quinn
2018,15,ATL,Steve Sarkisian,Marquand Manuel,Dan Quinn
2018,16,ATL,Steve Sarkisian,Marquand Manuel,Dan Quinn
2018,17,ATL,Steve Sarkisian,Marquand Manuel,Dan Quinn
2019,1,ATL,Dirk Koetter,Dan Quinn,Dan Quinn
2019,2,ATL,Dirk Koetter,Dan Quinn,Dan Quinn
2019,3,ATL,Dirk Koetter,Dan Quinn,Dan Quinn
2019,4,ATL,Dirk Koetter,Dan Quinn,Dan Quinn
2019,5,ATL,Dirk Koetter,Dan Quinn,Dan Quinn
2019,6,ATL,Dirk Koetter,Dan Quinn,Dan Quinn
2019,7,ATL,Dirk Koetter,Dan Quinn,Dan Quinn
2019,8,ATL,Dirk Koetter,Dan Quinn,Dan Quinn
2019,10,ATL,Dirk Koetter,Dan Quinn,Dan Quinn
2019,11,ATL,Dirk Koetter,Dan Quinn,Dan Quinn
2019,12,ATL,Dirk Koetter,Dan Quinn,Dan Quinn
2019,13,ATL,Dirk Koetter,Dan Quinn,Dan Quinn
2019,14,ATL,Dirk Koetter,Dan Quinn,Dan Quinn
2019,15,ATL,Dirk Koetter,Dan Quinn,Dan Quinn
2019,16,ATL,Dirk Koetter,Dan Quinn,Dan Quinn
2019,17,ATL,Dirk Koetter,Dan Quinn,Dan Quinn
2020,1,ATL,Dirk Koetter,Dan Quinn,Dan Quinn
2020,2,ATL,Dirk Koetter,Dan Quinn,Dan Quinn
2020,3,ATL,Dirk Koetter,Dan Quinn,Dan Quinn
2020,4,ATL,Dirk Koetter,Dan Quinn,Dan Quinn
2020,5,ATL,Dirk Koetter,Dan Quinn,Dan Quinn
2020,6,ATL,Dirk Koetter,Raheem Morris,Raheem Morris
2020,7,ATL,Dirk Koetter,Raheem Morris,Raheem Morris
2020,8,ATL,Dirk Koetter,Raheem Morris,Raheem Morris
2020,9,ATL,Dirk Koetter,Raheem Morris,Raheem Morris
2020,11,ATL,Dirk Koetter,Raheem Morris,Raheem Morris
2020,12,ATL,Dirk Koetter,Raheem Morris,Raheem Morris
2020,13,ATL,Dirk Koetter,Raheem Morris,Raheem Morris
2020,14,ATL,Dirk Koetter,Raheem Morris,Raheem Morris
2020,15,ATL,Dirk Koetter,Raheem Morris,Raheem Morris
2020,16,ATL,Dirk Koetter,Raheem Morris,Raheem Morris
2020,17,ATL,Dirk Koetter,Raheem Morris,Raheem Morris
2021,1,ATL,Arthur Smith,Dean Pees,Arthur Smith
2021,2,ATL,Arthur Smith,Dean Pees,Arthur Smith
2021,3,ATL,Arthur Smith,Dean Pees,Arthur Smith
2021,4,ATL,Arthur Smith,Dean Pees,Arthur Smith
2021,5,ATL,Arthur Smith,Dean Pees,Arthur Smith
2021,7,ATL,Arthur Smith,Dean Pees,Arthur Smith
2021,8,ATL,Arthur Smith,Dean Pees,Arthur Smith
2021,9,ATL,Arthur Smith,Dean Pees,Arthur Smith
2021,10,ATL,Arthur Smith,Dean Pees,Arthur Smith
2021,11,ATL,Arthur Smith,Dean Pees,Arthur Smith
2021,12,ATL,Arthur Smith,Dean Pees,Arthur Smith
2021,13,ATL,Arthur Smith,Dean Pees,Arthur Smith
2021,14,ATL,Arthur Smith,Dean Pees,Arthur Smith
2021,15,ATL,Arthur Smith,Dean Pees,Arthur Smith
2021,16,ATL,Arthur Smith,Dean Pees,Arthur Smith
2021,17,ATL,Arthur Smith,Dean Pees,Arthur Smith
2021,18,ATL,Arthur Smith,Dean Pees,Arthur Smith
2022,1,ATL,Arthur Smith,Dean Pees,Arthur Smith
2022,2,ATL,Arthur Smith,Dean Pees,Arthur Smith
2022,3,ATL,Arthur Smith,Dean Pees,Arthur Smith
2022,4,ATL,Arthur Smith,Dean Pees,Arthur Smith
2022,5,ATL,Arthur Smith,Dean Pees,Arthur Smith
2022,6,ATL,Arthur Smith,Dean Pees,Arthur Smith
2022,7,ATL,Arthur Smith,Dean Pees,Arthur Smith
2022,8,ATL,Arthur Smith,Dean Pees,Arthur Smith
2022,9,ATL,Arthur Smith,Dean Pees,Arthur Smith
2022,10,ATL,Arthur Smith,Dean Pees,Arthur Smith
2022,11,ATL,Arthur Smith,Dean Pees,Arthur Smith
2022,12,ATL,Arthur Smith,Dean Pees,Arthur Smith
2022,13,ATL,Arthur Smith,Dean Pees,Arthur Smith
2022,15,ATL,Arthur Smith,Dean Pees,Arthur Smith
2022,16,ATL,Arthur Smith,Dean Pees,Arthur Smith
2022,17,ATL,Arthur Smith,Dean Pees,Arthur Smith
2022,18,ATL,Arthur Smith,Dean Pees,Arthur Smith
2023,1,ATL,Arthur Smith,Ryan Nielsen,Arthur Smith
2023,2,ATL,Arthur Smith,Ryan Nielsen,Arthur Smith
2023,3,ATL,Arthur Smith,Ryan Nielsen,Arthur Smith
2023,4,ATL,Arthur Smith,Ryan Nielsen,Arthur Smith
2023,5,ATL,Arthur Smith,Ryan Nielsen,Arthur Smith
2023,6,ATL,Arthur Smith,Ryan Nielsen,Arthur Smith
2023,7,ATL,Arthur Smith,Ryan Nielsen,Arthur Smith
2023,8,ATL,Arthur Smith,Ryan Nielsen,Arthur Smith
2023,9,ATL,Arthur Smith,Ryan Nielsen,Arthur Smith
2023,10,ATL,Arthur Smith,Ryan Nielsen,Arthur Smith
2023,12,ATL,Arthur Smith,Ryan Nielsen,Arthur Smith
2023,13,ATL,Arthur Smith,Ryan Nielsen,Arthur Smith
2023,14,ATL,Arthur Smith,Ryan Nielsen,Arthur Smith
2023,15,ATL,Arthur Smith,Ryan Nielsen,Arthur Smith
2023,16,ATL,Arthur Smith,Ryan Nielsen,Arthur Smith
2023,17,ATL,Arthur Smith,Ryan Nielsen,Arthur Smith
2023,18,ATL,Arthur Smith,Ryan Nielsen,Arthur Smith
2024,1,ATL,Zac Robinson,Jimmy Lake,Raheem Morris
2024,2,ATL,Zac Robinson,Jimmy Lake,Raheem Morris
2024,3,ATL,Zac Robinson,Jimmy Lake,Raheem Morris
2024,4,ATL,Zac Robinson,Jimmy Lake,Raheem Morris
2024,5,ATL,Zac Robinson,Jimmy Lake,Raheem Morris
2024,6,ATL,Zac Robinson,Jimmy Lake,Raheem Morris
2024,7,ATL,Zac Robinson,Jimmy Lake,Raheem Morris
2024,8,ATL,Zac Robinson,Jimmy Lake,Raheem Morris
2024,9,ATL,Zac Robinson,Jimmy Lake,Raheem Morris
2024,10,ATL,Zac Robinson,Jimmy Lake,Raheem Morris
2024,11,ATL,Zac Robinson,Jimmy Lake,Raheem Morris
2024,13,ATL,Zac Robinson,Jimmy Lake,Raheem Morris
2024,14,ATL,Zac Robinson,Jimmy Lake,Raheem Morris
2024,15,ATL,Zac Robinson,Jimmy Lake,Raheem Morris
2024,16,ATL,Zac Robinson,Jimmy Lake,Raheem Morris
2024,17,ATL,Zac Robinson,Jimmy Lake,Raheem Morris
2024,18,ATL,Zac Robinson,Jimmy Lake,Raheem Morris
2025,1,ATL,Zac Robinson,Jeff Ulbirch,Raheem Morris
1999,1,BAL,Matt Cavanaugh,Marvin Lewis,Brian Billick
1999,2,BAL,Matt Cavanaugh,Marvin Lewis,Brian Billick
1999,3,BAL,Matt Cavanaugh,Marvin Lewis,Brian Billick
1999,4,BAL,Matt Cavanaugh,Marvin Lewis,Brian Billick
1999,5,BAL,Matt Cavanaugh,Marvin Lewis,Brian Billick
1999,7,BAL,Matt Cavanaugh,Marvin Lewis,Brian Billick
1999,8,BAL,Matt Cavanaugh,Marvin Lewis,Brian Billick
1999,9,BAL,Matt Cavanaugh,Marvin Lewis,Brian Billick
1999,10,BAL,Matt Cavanaugh,Marvin Lewis,Brian Billick
1999,11,BAL,Matt Cavanaugh,Marvin Lewis,Brian Billick
1999,12,BAL,Matt Cavanaugh,Marvin Lewis,Brian Billick
1999,13,BAL,Matt Cavanaugh,Marvin Lewis,Brian Billick
1999,14,BAL,Matt Cavanaugh,Marvin Lewis,Brian Billick
1999,15,BAL,Matt Cavanaugh,Marvin Lewis,Brian Billick
1999,16,BAL,Matt Cavanaugh,Marvin Lewis,Brian Billick
1999,17,BAL,Matt Cavanaugh,Marvin Lewis,Brian Billick
2000,1,BAL,Matt Cavanaugh,Marvin Lewis,Brian Billick
